year,eventYears,numAchieved,numEvents,numEventsAll,eventLength,eventLengthAchieved,totalEventDays,totalEventDaysAchieved,maxEventDays,maxRollingEvents,maxRollingAchievement,missingDays,totalPossibleDays,ewrCode,scenario,gauge,pu,state,SWSDLName,multigauge,rollingMaxInterEvent,rollingMaxInterEventAchieved
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,BF1_b,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,183,1
2020,0.0,0.0,0.0,4.0,23.75,23.75,95.0,95.0,41.0,41.0,0.0,0.0,365.0,BF1_b,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,202,1
2021,1.0,1.0,1.0,1.0,176.0,176.0,176.0,176.0,176.0,176.0,1.0,0.0,365.0,BF1_b,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,210,1
2022,1.0,1.0,1.0,1.0,184.0,184.0,184.0,184.0,184.0,184.0,1.0,0.0,365.0,BF1_b,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,181,1
2023,1.0,1.0,1.0,1.0,178.0,178.0,178.0,178.0,178.0,178.0,1.0,0.0,366.0,BF1_b,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,188,1
2024,0.0,0.0,0.0,2.0,49.5,49.5,99.0,99.0,80.0,80.0,0.0,0.0,281.0,BF1_b,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,200,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,BK1_P,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,183,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1_P,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,548,1
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1_P,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,913,1
2022,1.0,1.0,1.0,1.0,192.0,192.0,192.0,192.0,192.0,192.0,1.0,0.0,365.0,BK1_P,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,944,1
2023,1.0,1.0,1.0,1.0,42.0,42.0,42.0,42.0,42.0,42.0,1.0,0.0,366.0,BK1_P,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,293,1
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,BK1_P,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,574,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,OB4,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,183,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB4,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,548,1
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB4,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,913,1
2022,1.0,1.0,1.0,1.0,74.0,74.0,74.0,74.0,74.0,74.0,1.0,0.0,365.0,OB4,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,1043,1
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,OB4,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,527,1
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,OB4,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,808,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,OB2,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,183,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB2,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,548,1
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB2,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,913,1
2022,1.0,1.0,1.0,1.0,111.0,111.0,111.0,111.0,111.0,111.0,1.0,0.0,365.0,OB2,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,1011,1
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,OB2,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,522,1
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,OB2,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,803,1
2019,0.0,0.0,0.0,5.0,35.2,35.2,176.0,176.0,76.0,76.0,0.0,0.0,183.0,VF,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,4,0
2020,1.0,1.0,1.0,1.0,365.0,365.0,365.0,365.0,365.0,365.0,1.0,0.0,365.0,VF,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,0,1
2021,1.0,1.0,1.0,1.0,365.0,365.0,365.0,365.0,365.0,365.0,1.0,0.0,365.0,VF,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,0,1
2022,1.0,1.0,1.0,1.0,365.0,365.0,365.0,365.0,365.0,365.0,1.0,0.0,365.0,VF,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,0,1
2023,1.0,1.0,1.0,1.0,366.0,366.0,366.0,366.0,366.0,366.0,1.0,0.0,366.0,VF,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,0,1
2024,0.0,0.0,0.0,5.0,54.2,54.2,271.0,271.0,194.0,194.0,0.0,0.0,281.0,VF,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,4,0
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,LF1,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,183,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,LF1,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,548,1
2021,1.0,1.0,1.0,1.0,181.0,181.0,181.0,181.0,181.0,181.0,1.0,0.0,365.0,LF1,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,610,1
2022,1.0,1.0,1.0,1.0,181.0,181.0,181.0,181.0,181.0,181.0,1.0,0.0,365.0,LF1,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,184,1
2023,1.0,2.0,2.0,3.0,35.333333333333336,50.0,106.0,100.0,79.0,79.0,1.0,0.0,366.0,LF1,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,184,1
2024,0.0,0.0,0.0,1.0,13.0,0.0,13.0,0.0,13.0,13.0,0.0,0.0,281.0,LF1,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,424,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,BK1_S,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,183,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1_S,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,548,1
2021,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,365.0,BK1_S,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,913,1
2022,1.0,1.0,1.0,1.0,222.0,222.0,222.0,222.0,222.0,222.0,1.0,0.0,365.0,BK1_S,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,914,1
2023,1.0,1.0,1.0,1.0,53.0,53.0,53.0,53.0,53.0,53.0,1.0,0.0,366.0,BK1_S,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,293,1
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,BK1_S,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,574,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,OB1_S,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,183,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_S,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,548,1
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_S,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,913,1
2022,1.0,1.0,1.0,1.0,139.0,139.0,139.0,139.0,139.0,139.0,1.0,0.0,365.0,OB1_S,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,986,1
2023,0.0,0.0,0.0,1.0,17.0,0.0,17.0,0.0,17.0,17.0,0.0,0.0,366.0,OB1_S,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,519,1
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,OB1_S,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,800,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,BF1_a,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,183,1
2020,0.0,0.0,0.0,4.0,23.75,23.75,95.0,95.0,41.0,41.0,0.0,0.0,365.0,BF1_a,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,202,1
2021,0.0,0.0,0.0,1.0,176.0,176.0,176.0,176.0,176.0,176.0,0.0,0.0,365.0,BF1_a,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,210,1
2022,1.0,1.0,1.0,1.0,184.0,184.0,184.0,184.0,184.0,184.0,1.0,0.0,365.0,BF1_a,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,181,1
2023,0.0,0.0,0.0,1.0,178.0,178.0,178.0,178.0,178.0,178.0,0.0,0.0,366.0,BF1_a,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,188,1
2024,0.0,0.0,0.0,2.0,49.5,49.5,99.0,99.0,80.0,80.0,0.0,0.0,281.0,BF1_a,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,200,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,LF2,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,183,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,LF2,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,548,1
2021,1.0,1.0,1.0,1.0,186.0,186.0,186.0,186.0,186.0,186.0,1.0,0.0,365.0,LF2,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,610,1
2022,1.0,1.0,1.0,1.0,189.0,189.0,189.0,189.0,189.0,189.0,1.0,0.0,365.0,LF2,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,179,1
2023,1.0,1.0,1.0,3.0,35.333333333333336,79.0,106.0,79.0,79.0,79.0,1.0,0.0,366.0,LF2,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,225,1
2024,0.0,0.0,0.0,1.0,13.0,0.0,13.0,0.0,13.0,13.0,0.0,0.0,281.0,LF2,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,506,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,OB1_P,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,183,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,548,1
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,913,1
2022,1.0,1.0,1.0,1.0,139.0,139.0,139.0,139.0,139.0,139.0,1.0,0.0,365.0,OB1_P,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,986,1
2023,0.0,0.0,0.0,1.0,17.0,0.0,17.0,0.0,17.0,17.0,0.0,0.0,366.0,OB1_P,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,519,1
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,OB1_P,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,800,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,SF2,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,183,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,SF2,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,548,1
2021,1.0,1.0,1.0,1.0,212.0,212.0,212.0,212.0,212.0,212.0,1.0,0.0,365.0,SF2,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,640,1
2022,1.0,2.0,2.0,3.0,66.33333333333333,97.0,199.0,194.0,168.0,168.0,1.0,0.0,365.0,SF2,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,153,1
2023,1.0,2.0,2.0,2.0,56.0,56.0,112.0,112.0,77.0,77.0,1.0,0.0,366.0,SF2,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,153,1
2024,1.0,1.0,1.0,1.0,69.0,69.0,69.0,69.0,69.0,69.0,1.0,0.0,281.0,SF2,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,240,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,OB3,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,183,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB3,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,548,1
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB3,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,913,1
2022,1.0,1.0,1.0,1.0,97.0,97.0,97.0,97.0,97.0,97.0,1.0,0.0,365.0,OB3,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,1023,1
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,OB3,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,524,1
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,OB3,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,805,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,SF1,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,153,1
2020,0.0,0.0,0.0,3.0,5.666666666666667,0.0,17.0,0.0,7.0,7.0,0.0,0.0,365.0,SF1,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,518,0
2021,1.0,1.0,1.0,1.0,81.0,81.0,81.0,81.0,81.0,81.0,1.0,0.0,365.0,SF1,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,559,0
2022,1.0,1.0,1.0,1.0,122.0,122.0,122.0,122.0,122.0,122.0,1.0,0.0,365.0,SF1,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,243,1
2023,1.0,1.0,1.0,1.0,104.0,104.0,104.0,104.0,104.0,104.0,1.0,0.0,366.0,SF1,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,261,1
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,SF1,hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,,555,0
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,BF1_b,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BF1_b,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BF1_b,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BF1_b,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,BF1_b,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,BF1_b,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,BK1_P,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1_P,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1_P,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1_P,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,BK1_P,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,BK1_P,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,OB4,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB4,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB4,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB4,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,OB4,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,OB4,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,OB2,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB2,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB2,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB2,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,OB2,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,OB2,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,LF1,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,LF1,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,LF1,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,LF1,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,LF1,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,LF1,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,BK1_S,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1_S,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1_S,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1_S,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,BK1_S,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,BK1_S,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,OB1_S,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_S,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_S,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_S,hydrographs_LowerDarling,414203,Murray River - Lock 15 weir pool to Lock 10,NSW,Lower Darling,,0,1
